STN,STN_NM,TM,SUM_RN,AVG_TA,MIN_TA,MAX_TA,AVG_RHM,AVG_PA,AVG_PV,AVG_WS,SUM_SS,SUM_SR
156,Gwangju,2001-03-01,0.0,11.4,7.3,16.2,58.1,1006.7,21.0,3.06,101.0,234.7
156,Gwangju,2001-04-01,2.4,10.1,6.6,15.3,52.4,1011.2,22.8,3.6,197.6,451.5
156,Gwangju,2001-05-01,78.4,18.8,13.9,23.4,55.1,1005.8,23.0,1.85,189.1,358.4
156,Gwangju,2001-06-01,93.9,20.9,17.7,26.4,58.4,1007.3,25.5,2.36,214.0,412.5
156,Gwangju,2001-07-01,173.8,23.6,19.6,29.4,59.7,1000.4,28.8,2.49,212.6,468.7
156,Gwangju,2001-08-01,172.8,19.7,16.8,25.5,67.3,1005.7,25.7,1.93,237.9,600.4
156,Gwangju,2001-09-01,215.2,14.4,9.9,20.3,80.9,1000.3,21.3,2.32,239.2,561.7
156,Gwangju,2001-10-01,217.9,10.5,6.7,16.2,76.5,1010.0,18.0,2.29,178.1,499.2
156,Gwangju,2001-11-01,198.7,7.8,4.3,13.3,76.5,1006.6,19.7,1.25,178.1,335.3
156,Gwangju,2001-12-01,85.5,6.0,2.5,11.7,66.1,999.1,19.0,2.26,157.7,303.3
156,Gwangju,2002-01-01,62.0,2.5,-2.4,7.5,70.7,1002.8,15.2,2.19,164.8,285.5
156,Gwangju,2002-02-01,0.0,0.7,-3.6,6.2,58.9,1005.7,14.9,2.96,139.3,224.7
156,Gwangju,2002-03-01,59.6,5.3,0.3,10.4,56.7,996.6,16.8,2.56,140.0,315.3
156,Gwangju,2002-04-01,58.9,12.6,8.6,17.9,53.5,1006.3,20.9,2.54,174.0,352.7
156,Gwangju,2002-05-01,110.2,21.7,18.1,26.7,56.4,1004.5,26.3,3.0,137.9,490.8
156,Gwangju,2002-06-01,179.3,21.8,17.8,27.6,59.0,1005.4,26.7,2.69,225.7,543.9
156,Gwangju,2002-07-01,189.5,20.6,16.2,26.4,64.9,1008.7,23.8,2.39,215.9,638.6
156,Gwangju,2002-08-01,254.2,21.1,16.8,26.5,70.9,1003.2,26.4,2.06,242.8,708.6
156,Gwangju,2002-09-01,192.0,19.0,14.8,24.4,76.2,1009.8,25.0,2.68,272.0,538.5
156,Gwangju,2002-10-01,160.1,15.7,11.7,20.8,74.3,1004.5,20.8,2.43,193.8,437.3
156,Gwangju,2002-11-01,151.4,4.7,0.7,9.3,76.6,999.2,17.5,2.05,198.0,393.1
156,Gwangju,2002-12-01,103.1,4.0,0.6,9.2,71.8,1006.7,15.2,1.76,135.0,355.6
156,Gwangju,2003-01-01,55.0,2.3,-1.5,7.6,64.7,997.6,16.3,2.49,147.9,175.4
156,Gwangju,2003-02-01,25.5,2.2,-1.9,7.3,57.9,998.2,14.6,1.76,87.6,260.3
156,Gwangju,2003-03-01,0.0,7.7,3.4,13.5,55.4,999.6,20.0,2.12,118.4,213.8
156,Gwangju,2003-04-01,56.4,13.5,9.6,18.9,46.9,1001.7,21.3,2.26,162.5,353.2
156,Gwangju,2003-05-01,39.9,15.9,12.0,21.7,52.9,1008.3,20.6,2.26,165.2,520.3
156,Gwangju,2003-06-01,95.7,20.9,16.4,25.9,59.9,999.2,26.4,2.51,231.3,470.3
156,Gwangju,2003-07-01,170.5,21.7,19.1,27.7,65.0,1000.8,25.1,2.5,252.5,514.8
156,Gwangju,2003-08-01,201.2,21.1,18.0,27.0,67.8,997.2,25.5,2.04,227.6,508.3
156,Gwangju,2003-09-01,195.4,16.0,11.1,21.2,75.9,1001.7,19.5,2.22,212.9,570.7
156,Gwangju,2003-10-01,218.5,13.9,9.2,18.5,74.9,1007.2,21.5,2.3,256.2,524.7
156,Gwangju,2003-11-01,155.3,6.5,1.6,11.9,75.5,1006.1,19.3,2.62,202.1,427.1
156,Gwangju,2003-12-01,133.9,3.5,-1.7,8.2,72.1,998.2,15.9,2.17,153.4,330.5
156,Gwangju,2004-01-01,33.5,3.1,-1.9,8.0,62.0,1007.0,16.1,2.46,153.6,196.5
156,Gwangju,2004-02-01,14.1,3.2,-0.9,8.3,53.0,998.8,14.1,2.96,104.6,200.4
156,Gwangju,2004-03-01,0.0,7.4,3.5,12.6,54.2,997.1,17.8,2.46,103.2,283.4
156,Gwangju,2004-04-01,63.2,12.3,6.9,17.2,57.0,1011.3,18.9,2.71,182.6,251.8
156,Gwangju,2004-05-01,46.9,17.3,13.0,22.1,53.9,1006.2,20.2,2.01,196.7,433.2
156,Gwangju,2004-06-01,77.5,22.0,19.0,27.6,55.5,1006.1,28.4,2.05,211.0,555.4
156,Gwangju,2004-07-01,166.0,20.4,16.0,25.2,60.6,995.8,26.4,2.07,240.3,590.6
156,Gwangju,2004-08-01,202.4,21.4,18.6,27.1,68.3,999.2,25.4,2.35,250.7,646.1
156,Gwangju,2004-09-01,221.5,16.1,13.0,21.7,70.7,1000.0,23.2,2.43,278.4,584.9
156,Gwangju,2004-10-01,263.6,13.8,9.8,19.1,73.2,1001.2,21.6,2.15,185.0,515.0
156,Gwangju,2004-11-01,126.8,5.9,1.0,10.5,71.9,1002.6,18.2,2.63,163.5,321.8
156,Gwangju,2004-12-01,94.4,4.6,0.1,10.4,75.2,1010.4,16.5,2.99,143.5,371.2
156,Gwangju,2005-01-01,91.8,-0.5,-5.6,4.8,58.8,1007.3,17.5,2.3,149.4,333.2
156,Gwangju,2005-02-01,39.5,4.6,-0.6,9.3,62.1,1005.4,17.3,2.38,80.2,273.9
156,Gwangju,2005-03-01,0.0,9.4,5.3,14.0,52.5,1011.8,18.9,1.91,148.1,197.8
156,Gwangju,2005-04-01,0.0,13.3,8.8,18.8,50.2,1005.9,21.7,1.36,159.6,292.6
156,Gwangju,2005-05-01,116.6,17.6,14.0,23.6,51.8,1002.7,23.3,2.94,176.2,326.5
156,Gwangju,2005-06-01,85.5,23.4,18.7,28.2,62.7,998.9,22.7,2.06,216.1,475.0
156,Gwangju,2005-07-01,107.4,25.1,20.3,29.6,66.5,997.3,27.3,2.76,260.5,599.2
156,Gwangju,2005-08-01,214.7,18.3,14.6,23.9,75.5,1007.3,22.5,2.38,246.2,634.0
156,Gwangju,2005-09-01,150.9,14.6,9.0,19.5,75.9,1005.4,23.6,2.15,236.0,595.0
156,Gwangju,2005-10-01,155.6,14.2,9.4,19.5,77.5,1002.5,22.9,2.26,215.7,452.7
156,Gwangju,2005-11-01,129.2,7.7,4.1,13.3,77.5,1000.3,19.0,2.09,139.9,364.2
156,Gwangju,2005-12-01,112.7,4.9,1.3,10.2,67.6,1002.0,19.6,1.63,138.7,245.7
156,Gwangju,2006-01-01,60.2,2.6,-2.6,7.3,65.9,998.4,14.8,2.4,146.5,390.1
156,Gwangju,2006-02-01,56.8,2.5,-1.1,7.7,57.2,1005.5,12.5,2.62,108.1,213.4
156,Gwangju,2006-03-01,70.8,5.5,1.2,11.0,55.2,997.0,19.5,2.32,114.8,225.5
156,Gwangju,2006-04-01,18.9,11.6,6.2,16.1,55.3,1005.3,22.5,2.32,129.9,221.8
156,Gwangju,2006-05-01,143.8,19.3,15.1,24.1,59.4,997.4,22.9,2.35,153.2,394.2
156,Gwangju,2006-06-01,139.4,19.9,14.3,24.5,60.4,1002.5,23.2,2.73,180.6,504.6
156,Gwangju,2006-07-01,162.9,24.4,19.8,29.8,63.0,1000.5,25.0,2.57,221.4,504.2
156,Gwangju,2006-08-01,169.9,22.5,17.9,27.5,74.1,1002.0,27.2,2.26,240.0,589.4
156,Gwangju,2006-09-01,258.1,20.1,16.0,25.1,71.9,1005.8,26.6,2.87,232.3,599.6
156,Gwangju,2006-10-01,222.9,12.4,8.7,18.2,74.2,1000.3,20.1,1.76,213.6,487.6
156,Gwangju,2006-11-01,188.7,10.4,5.8,15.0,72.7,997.5,20.9,2.95,218.9,429.1
156,Gwangju,2006-12-01,44.6,5.0,0.5,9.9,76.0,1007.1,16.1,1.99,163.3,262.5
156,Gwangju,2007-01-01,118.6,0.7,-3.8,5.3,64.3,1000.0,11.5,2.19,115.2,310.8
156,Gwangju,2007-02-01,4.8,4.3,1.2,10.1,51.2,1011.9,16.8,1.28,102.1,167.5
156,Gwangju,2007-03-01,0.0,6.9,3.3,12.4,50.6,1006.7,20.0,2.3,127.6,176.5
156,Gwangju,2007-04-01,34.7,13.5,8.5,18.4,54.1,998.9,23.0,2.32,191.9,335.2
156,Gwangju,2007-05-01,136.0,20.3,15.0,24.9,52.2,1004.9,24.7,2.16,200.8,402.3
156,Gwangju,2007-06-01,143.9,20.1,16.3,25.1,63.2,1006.7,24.4,2.33,254.6,472.6
156,Gwangju,2007-07-01,188.2,22.7,17.9,27.4,66.4,1005.4,26.3,2.86,241.7,509.4
156,Gwangju,2007-08-01,217.6,21.3,17.0,26.9,71.3,1000.2,25.2,2.97,274.5,591.3
156,Gwangju,2007-09-01,211.5,15.3,11.1,20.7,78.0,993.9,22.4,2.35,249.0,528.8
156,Gwangju,2007-10-01,188.7,13.1,9.4,19.0,77.7,1008.4,22.7,2.83,211.6,579.7
156,Gwangju,2007-11-01,101.1,10.6,6.7,16.2,78.3,1003.0,19.8,2.16,178.8,433.4
156,Gwangju,2007-12-01,129.2,6.9,3.5,12.5,76.8,998.5,17.4,2.51,160.4,223.3
156,Gwangju,2008-01-01,40.9,1.1,-3.6,5.6,60.7,1007.7,16.2,2.14,78.5,179.8
156,Gwangju,2008-02-01,11.4,6.2,2.2,11.8,59.5,998.2,18.7,2.01,99.2,242.5
156,Gwangju,2008-03-01,80.8,10.8,6.6,16.5,56.4,1007.8,17.0,2.43,115.9,128.7
156,Gwangju,2008-04-01,0.0,12.2,7.5,17.1,54.2,1006.9,20.6,2.12,145.4,351.7
156,Gwangju,2008-05-01,103.1,17.4,13.0,22.8,56.3,1007.8,22.4,2.13,198.9,375.6
156,Gwangju,2008-06-01,98.8,24.1,18.7,28.7,56.9,1006.0,26.2,2.51,203.4,541.4
156,Gwangju,2008-07-01,149.8,21.9,17.1,27.1,62.6,996.7,28.3,2.18,283.5,579.8
156,Gwangju,2008-08-01,201.8,21.2,17.2,26.9,71.8,1001.6,25.1,2.46,233.3,591.3
156,Gwangju,2008-09-01,208.7,15.0,10.7,20.9,73.5,1010.4,24.5,2.74,252.8,557.7
156,Gwangju,2008-10-01,236.7,14.8,10.4,20.5,76.9,1005.3,23.5,2.37,195.8,585.1
156,Gwangju,2008-11-01,124.5,6.3,1.8,11.5,79.8,1008.5,17.6,2.6,179.7,328.5
156,Gwangju,2008-12-01,192.1,6.1,1.6,11.5,70.2,1000.7,17.9,2.52,141.5,222.7
156,Gwangju,2009-01-01,141.6,3.1,-0.9,8.4,59.5,1003.2,15.7,2.68,150.7,290.0
156,Gwangju,2009-02-01,66.8,7.7,2.3,12.2,60.7,995.8,17.9,2.05,125.8,172.5
156,Gwangju,2009-03-01,40.7,8.6,4.8,14.6,48.7,998.5,23.7,2.8,133.6,246.0
156,Gwangju,2009-04-01,30.2,9.0,4.9,14.9,50.5,1000.9,23.3,2.3,157.0,324.6
156,Gwangju,2009-05-01,87.6,16.5,12.9,22.2,50.1,1002.5,22.9,2.31,192.7,438.1
156,Gwangju,2009-06-01,132.6,22.5,17.8,27.2,61.7,1004.6,24.1,2.51,226.2,560.3
156,Gwangju,2009-07-01,179.9,22.6,18.5,28.5,66.4,1000.1,27.9,1.76,252.4,556.9
156,Gwangju,2009-08-01,230.6,20.7,16.0,25.4,71.3,1003.0,25.4,1.98,255.9,469.2
156,Gwangju,2009-09-01,186.1,14.8,10.2,20.5,77.0,1008.9,21.8,2.64,233.6,550.7
156,Gwangju,2009-10-01,242.5,15.5,11.6,21.3,78.1,1004.3,23.0,2.27,120.4,582.1
156,Gwangju,2009-11-01,137.7,7.9,3.4,12.6,76.2,1003.2,17.2,2.46,179.2,455.7
156,Gwangju,2009-12-01,67.6,3.5,-1.9,8.1,67.8,1001.2,15.9,2.36,144.8,248.3
156,Gwangju,2010-01-01,94.1,4.4,0.7,10.1,68.5,1009.8,13.9,2.73,169.0,192.4
156,Gwangju,2010-02-01,87.5,3.4,-0.3,9.1,62.5,1006.9,19.1,2.98,119.8,406.5
156,Gwangju,2010-03-01,66.8,9.2,3.4,13.9,49.6,999.6,21.0,2.59,112.7,236.0
156,Gwangju,2010-04-01,23.2,13.6,10.2,19.3,54.1,999.6,24.0,2.28,125.2,361.2
156,Gwangju,2010-05-01,68.9,19.0,14.0,23.7,62.2,997.8,24.4,2.09,247.2,474.4
156,Gwangju,2010-06-01,124.4,19.7,15.4,24.7,54.2,997.4,24.4,2.45,219.5,463.6
156,Gwangju,2010-07-01,194.2,20.7,18.1,26.6,67.1,1007.4,24.6,2.14,189.8,434.7
156,Gwangju,2010-08-01,190.6,20.8,16.9,26.5,76.3,1006.2,23.4,2.22,250.2,542.4
156,Gwangju,2010-09-01,181.2,16.9,12.5,22.5,72.8,1004.7,23.2,2.0,224.5,480.0
156,Gwangju,2010-10-01,237.5,15.9,10.8,20.5,80.7,1007.8,20.6,2.34,208.5,443.8
156,Gwangju,2010-11-01,175.5,6.2,3.4,11.9,70.2,995.2,19.3,2.1,233.4,518.3
156,Gwangju,2010-12-01,96.8,7.7,2.8,13.1,62.0,1006.1,18.6,2.57,144.3,241.4
156,Gwangju,2011-01-01,52.1,4.2,0.0,9.1,59.7,1003.9,14.9,2.77,109.7,226.4
156,Gwangju,2011-02-01,108.0,3.9,-0.8,8.8,52.8,1008.6,17.9,2.61,35.6,204.4
156,Gwangju,2011-03-01,0.0,9.5,6.2,14.8,50.4,1009.2,19.0,3.12,134.7,274.5
156,Gwangju,2011-04-01,16.1,15.2,11.1,20.3,53.6,1002.8,23.0,2.98,175.4,318.3
156,Gwangju,2011-05-01,2.0,19.6,15.8,24.3,54.2,997.1,24.7,3.26,172.2,446.0
156,Gwangju,2011-06-01,196.9,23.3,18.0,28.0,60.7,1008.3,27.8,1.29,188.6,485.8
156,Gwangju,2011-07-01,126.5,16.6,11.8,22.1,63.2,998.9,23.1,2.54,220.2,638.2
156,Gwangju,2011-08-01,198.8,19.7,16.5,25.3,74.9,999.4,25.5,2.44,289.8,603.4
156,Gwangju,2011-09-01,185.1,18.3,15.1,24.2,71.3,1004.9,24.2,1.79,238.3,517.7
156,Gwangju,2011-10-01,143.7,12.0,7.8,17.4,80.3,1004.2,21.6,2.44,182.4,435.7
156,Gwangju,2011-11-01,140.7,10.0,5.9,15.2,75.6,1001.6,19.4,2.19,215.1,398.9
156,Gwangju,2011-12-01,122.1,4.2,1.2,9.7,74.7,1009.4,15.1,1.79,151.6,376.6
156,Gwangju,2012-01-01,79.6,4.1,-1.1,9.1,57.3,1003.0,13.3,2.93,166.9,252.6
156,Gwangju,2012-02-01,0.0,4.0,0.8,9.9,63.1,1001.6,15.7,2.37,71.8,355.8
156,Gwangju,2012-03-01,24.4,9.9,4.4,14.4,59.6,998.8,19.7,2.58,129.9,197.0
156,Gwangju,2012-04-01,27.0,11.5,7.4,16.5,52.9,1000.9,23.4,1.88,111.4,305.1
156,Gwangju,2012-05-01,58.0,19.8,14.7,24.8,56.4,1004.7,27.5,2.5,163.0,411.9
156,Gwangju,2012-06-01,22.8,21.1,17.0,26.6,60.0,1005.3,27.0,2.97,221.2,471.0
156,Gwangju,2012-07-01,81.0,23.9,21.0,29.6,62.6,1006.4,26.4,2.39,230.6,582.9
156,Gwangju,2012-08-01,156.6,22.9,18.7,27.6,74.1,998.6,27.1,2.44,198.8,661.9
156,Gwangju,2012-09-01,220.4,18.0,14.2,23.6,76.1,1005.3,24.4,2.26,192.4,568.8
156,Gwangju,2012-10-01,245.0,13.5,10.0,18.9,75.9,994.7,23.0,2.02,254.5,558.9
156,Gwangju,2012-11-01,154.0,9.0,4.3,13.7,76.2,1014.9,19.0,2.63,156.6,299.5
156,Gwangju,2012-12-01,104.4,3.7,-1.0,9.4,73.3,1000.2,17.6,2.77,140.1,252.2
156,Gwangju,2013-01-01,121.0,4.3,-0.8,9.4,65.5,1009.4,16.8,2.15,103.0,237.6
156,Gwangju,2013-02-01,59.2,6.3,2.4,11.6,58.3,1000.3,15.8,2.2,88.3,340.6
156,Gwangju,2013-03-01,34.9,7.3,2.9,12.8,54.1,1011.4,18.2,3.38,147.7,322.5
156,Gwangju,2013-04-01,78.9,12.1,9.0,18.0,49.5,1002.8,21.0,3.08,164.8,451.8
156,Gwangju,2013-05-01,0.0,15.2,11.4,21.1,54.2,997.1,22.2,1.92,145.2,519.9
156,Gwangju,2013-06-01,102.2,22.2,17.2,26.9,56.1,1001.4,26.0,2.97,233.7,416.9
156,Gwangju,2013-07-01,196.6,23.8,20.0,28.8,67.0,1002.8,27.1,2.05,281.8,440.1
156,Gwangju,2013-08-01,217.0,22.7,18.2,27.2,75.1,1002.2,23.8,1.96,243.1,484.2
156,Gwangju,2013-09-01,272.5,18.7,15.5,24.7,74.2,999.3,20.3,2.24,276.1,506.2
156,Gwangju,2013-10-01,189.4,12.5,6.7,17.1,71.6,997.8,22.8,2.69,203.5,592.4
156,Gwangju,2013-11-01,114.2,9.0,4.1,14.5,67.0,1002.2,20.4,2.37,211.4,473.3
156,Gwangju,2013-12-01,81.0,5.6,1.4,10.7,73.3,1000.1,18.5,2.2,135.5,352.4
156,Gwangju,2014-01-01,37.7,1.6,-3.7,6.6,59.9,1007.1,14.7,1.84,65.4,298.3
156,Gwangju,2014-02-01,2.1,2.8,-2.9,7.3,56.2,1007.3,18.8,2.94,149.8,238.8
156,Gwangju,2014-03-01,4.0,7.4,4.0,12.9,51.9,997.6,18.8,2.43,111.7,293.3
156,Gwangju,2014-04-01,0.0,11.3,7.7,16.9,50.2,1004.1,19.3,2.32,153.6,343.6
156,Gwangju,2014-05-01,78.1,18.1,14.1,23.4,56.5,1005.6,22.6,2.77,147.1,374.2
156,Gwangju,2014-06-01,104.9,19.1,15.9,24.6,52.6,1001.2,21.7,3.22,215.3,497.5
156,Gwangju,2014-07-01,170.1,24.4,19.6,29.0,69.6,1007.5,26.4,2.35,154.4,481.2
156,Gwangju,2014-08-01,214.9,23.2,18.3,28.6,77.7,1006.6,25.7,3.27,212.6,491.7
156,Gwangju,2014-09-01,194.8,16.9,12.9,21.8,75.3,1002.9,23.0,1.48,194.1,532.8
156,Gwangju,2014-10-01,167.3,12.6,7.4,17.6,72.4,999.9,23.4,3.01,224.9,396.3
156,Gwangju,2014-11-01,172.7,8.2,4.5,13.6,74.1,1000.8,17.1,2.95,202.1,382.9
156,Gwangju,2014-12-01,126.8,4.0,-0.2,10.0,73.9,1003.7,16.3,2.95,166.3,260.2
156,Gwangju,2015-01-01,82.9,4.5,-1.1,9.3,72.2,999.8,17.2,1.63,83.9,227.9
156,Gwangju,2015-02-01,49.4,4.6,0.4,10.2,57.7,998.3,16.5,2.68,138.8,235.9
156,Gwangju,2015-03-01,38.6,9.4,5.0,15.0,52.1,1003.0,18.8,2.72,102.7,224.8
156,Gwangju,2015-04-01,0.0,14.3,8.5,19.0,55.8,1006.4,22.5,2.65,167.0,270.7
156,Gwangju,2015-05-01,60.0,17.3,13.9,23.1,50.3,1003.8,24.9,2.4,249.1,344.8
156,Gwangju,2015-06-01,130.1,23.7,18.3,28.7,62.7,1002.8,28.9,2.91,188.7,509.3
156,Gwangju,2015-07-01,107.8,24.9,20.3,30.4,64.6,995.1,31.2,2.45,207.0,624.6
156,Gwangju,2015-08-01,268.0,21.8,16.7,26.3,67.1,999.9,27.8,2.35,219.1,552.9
156,Gwangju,2015-09-01,247.0,14.7,9.6,19.8,82.5,1005.3,23.9,2.92,228.8,611.4
156,Gwangju,2015-10-01,259.4,11.4,6.6,16.0,77.4,1003.3,20.3,2.53,238.0,518.6
156,Gwangju,2015-11-01,155.8,5.7,1.8,11.7,72.9,1007.2,18.5,2.86,164.0,350.1
156,Gwangju,2015-12-01,154.3,3.9,-0.7,9.5,70.3,1006.3,17.8,1.9,184.6,285.4
156,Gwangju,2016-01-01,126.5,0.3,-4.0,5.9,58.1,1006.3,12.0,2.28,155.6,212.3
156,Gwangju,2016-02-01,0.6,5.9,0.3,10.6,63.5,998.8,16.6,2.75,89.2,326.5
156,Gwangju,2016-03-01,11.9,8.9,5.8,14.4,52.9,1003.1,20.3,2.01,98.0,333.2
156,Gwangju,2016-04-01,6.5,12.9,9.3,18.6,58.0,1002.7,20.7,2.29,137.4,269.8
156,Gwangju,2016-05-01,49.5,19.9,15.9,25.7,58.0,996.4,26.9,2.92,235.9,460.7
156,Gwangju,2016-06-01,129.8,24.0,20.0,28.7,58.8,1008.0,25.1,2.02,215.9,533.1
156,Gwangju,2016-07-01,137.4,23.2,19.9,29.1,66.2,1002.2,29.1,2.41,255.5,673.4
156,Gwangju,2016-08-01,226.0,20.4,16.0,25.1,73.5,1004.5,27.8,2.57,231.8,512.0
156,Gwangju,2016-09-01,250.8,17.4,14.5,23.0,71.9,1001.1,23.5,2.04,219.8,511.2
156,Gwangju,2016-10-01,171.7,11.1,6.5,16.4,79.1,1004.0,22.0,3.15,226.9,517.0
156,Gwangju,2016-11-01,187.9,8.3,4.5,13.7,71.8,1006.7,18.8,2.98,202.9,362.4
156,Gwangju,2016-12-01,158.1,-0.7,-4.7,5.2,72.7,1005.4,16.3,2.27,96.4,290.4
156,Gwangju,2017-01-01,59.3,-0.4,-5.7,4.7,67.3,1002.8,17.3,2.3,138.8,231.3
156,Gwangju,2017-02-01,0.0,3.8,-1.3,9.0,58.0,997.7,17.5,2.57,141.1,203.6
156,Gwangju,2017-03-01,0.0,9.0,5.1,13.9,54.7,1003.1,19.6,2.16,111.9,238.2
156,Gwangju,2017-04-01,0.0,12.8,7.4,17.6,54.1,1009.3,19.6,3.4,138.5,430.2
156,Gwangju,2017-05-01,137.0,15.6,11.6,20.2,52.6,1005.1,20.6,2.6,156.5,410.6
156,Gwangju,2017-06-01,161.2,22.5,18.2,27.3,54.1,999.3,25.0,2.71,220.1,522.1
156,Gwangju,2017-07-01,161.0,21.5,16.9,26.7,66.5,1002.2,26.2,2.16,258.3,638.6
156,Gwangju,2017-08-01,231.5,21.1,17.4,26.9,67.5,1006.2,26.0,2.37,244.6,549.4
156,Gwangju,2017-09-01,224.4,18.1,13.1,23.5,77.2,1005.1,26.5,2.01,227.4,441.5
156,Gwangju,2017-10-01,216.3,14.0,9.4,19.4,74.5,1001.7,21.9,3.04,188.5,507.5
156,Gwangju,2017-11-01,189.1,8.0,4.8,13.9,73.5,1010.1,18.8,2.3,213.7,362.2
156,Gwangju,2017-12-01,125.7,2.4,-1.6,8.2,70.6,1005.7,16.1,2.26,153.0,307.6
156,Gwangju,2018-01-01,13.8,3.4,-0.1,8.4,64.7,1002.1,17.5,2.61,162.9,273.8
156,Gwangju,2018-02-01,25.3,4.6,1.1,10.3,60.0,1012.2,15.9,1.95,129.1,241.8
156,Gwangju,2018-03-01,31.3,7.6,3.1,13.3,55.6,998.2,16.6,2.25,138.8,363.4
156,Gwangju,2018-04-01,66.5,14.4,11.7,20.3,61.8,997.7,21.5,2.27,172.3,251.3
156,Gwangju,2018-05-01,93.7,18.7,14.1,23.9,57.5,1006.0,26.3,2.38,193.3,355.8
156,Gwangju,2018-06-01,80.7,24.1,19.8,29.5,60.9,1007.2,24.3,2.76,208.5,454.0
156,Gwangju,2018-07-01,153.2,24.8,20.6,29.7,61.0,998.2,28.0,1.89,229.0,716.7
156,Gwangju,2018-08-01,212.9,22.1,18.7,27.8,73.8,1001.5,27.7,2.46,328.9,551.7
156,Gwangju,2018-09-01,223.1,15.8,11.9,21.7,72.4,1002.0,25.1,2.94,199.1,533.9
156,Gwangju,2018-10-01,264.0,12.8,7.4,17.9,72.7,999.7,20.6,2.92,238.0,539.2
156,Gwangju,2018-11-01,160.6,9.7,6.4,15.0,78.9,1010.4,19.5,2.29,214.9,488.3
156,Gwangju,2018-12-01,99.0,2.2,-2.8,7.7,65.4,1002.9,16.0,1.98,155.5,326.0
156,Gwangju,2019-01-01,50.2,5.8,2.1,11.3,59.9,997.6,18.3,3.14,102.8,252.7
156,Gwangju,2019-02-01,0.0,2.7,-2.2,8.2,54.4,998.3,13.3,2.59,134.9,255.6
156,Gwangju,2019-03-01,0.0,10.0,5.4,14.6,54.1,1000.7,19.6,3.05,156.5,228.7
156,Gwangju,2019-04-01,51.1,11.7,7.7,16.2,55.4,1015.1,19.3,3.57,162.3,265.0
156,Gwangju,2019-05-01,39.2,21.1,17.2,26.8,53.9,1004.4,25.4,2.54,224.3,332.3
156,Gwangju,2019-06-01,137.1,21.9,16.2,26.5,53.9,993.2,25.6,2.34,176.2,387.4
156,Gwangju,2019-07-01,229.6,22.9,19.3,28.7,68.6,1009.6,24.6,1.91,247.4,580.8
156,Gwangju,2019-08-01,240.5,18.4,13.7,24.1,74.3,1001.2,24.8,2.09,232.7,517.4
156,Gwangju,2019-09-01,182.9,17.3,12.4,22.6,70.8,1010.7,22.6,2.53,188.0,637.3
156,Gwangju,2019-10-01,202.6,12.8,8.4,17.3,66.7,999.8,20.5,2.35,272.6,469.7
156,Gwangju,2019-11-01,196.7,10.4,6.7,15.9,70.9,1006.2,22.4,2.62,210.8,555.5
156,Gwangju,2019-12-01,143.8,2.5,-2.3,7.6,70.1,1009.6,15.7,2.53,141.2,319.6
156,Gwangju,2020-01-01,74.4,0.5,-4.3,5.4,63.6,1000.5,16.2,2.81,142.0,168.1
156,Gwangju,2020-02-01,28.8,2.4,-1.9,7.2,62.5,1005.5,17.5,2.5,114.2,272.4
156,Gwangju,2020-03-01,51.2,6.2,2.6,12.2,47.6,1005.2,16.1,2.53,89.7,200.9
156,Gwangju,2020-04-01,17.1,14.8,10.5,19.9,54.3,1002.1,23.1,2.0,155.3,458.2
156,Gwangju,2020-05-01,58.6,18.1,14.4,23.3,56.2,1001.5,24.6,2.57,147.0,460.9
156,Gwangju,2020-06-01,71.0,20.5,15.3,25.4,55.5,1003.3,25.0,2.66,239.6,465.8
156,Gwangju,2020-07-01,197.4,24.1,21.3,30.1,65.6,1000.6,24.9,2.29,234.8,549.3
156,Gwangju,2020-08-01,217.7,19.8,14.6,24.3,74.5,1005.2,24.8,2.25,196.1,607.4
156,Gwangju,2020-09-01,123.8,17.6,12.2,22.5,83.0,1010.2,24.8,2.03,280.0,593.0
156,Gwangju,2020-10-01,163.8,12.4,7.7,18.1,77.5,1004.4,19.4,2.29,184.4,542.1
156,Gwangju,2020-11-01,130.2,7.5,4.0,13.5,71.3,1002.2,19.0,2.55,135.7,389.9
156,Gwangju,2020-12-01,88.2,4.4,0.2,10.2,68.4,1010.4,15.2,2.24,152.7,294.9
156,Gwangju,2021-01-01,40.3,-0.8,-4.9,5.1,70.9,1012.8,14.5,1.84,146.5,185.3
156,Gwangju,2021-02-01,13.0,3.6,-0.8,8.3,54.4,1000.8,17.7,2.39,123.1,86.1
156,Gwangju,2021-03-01,52.7,6.7,2.9,11.9,52.6,996.7,21.2,2.72,149.6,353.2
156,Gwangju,2021-04-01,40.1,15.5,10.2,20.2,50.8,1001.0,22.2,1.89,158.2,291.3
156,Gwangju,2021-05-01,0.0,17.2,12.4,22.3,55.6,1008.7,23.9,2.18,178.5,379.1
156,Gwangju,2021-06-01,131.6,21.2,17.2,26.8,60.6,998.6,25.9,1.77,237.6,521.6
156,Gwangju,2021-07-01,219.0,21.5,17.2,26.2,68.3,1002.0,24.5,1.97,198.3,510.8
156,Gwangju,2021-08-01,152.8,23.9,19.9,29.2,72.5,1004.0,27.3,2.78,228.9,585.3
156,Gwangju,2021-09-01,199.2,19.9,15.9,25.1,68.3,1005.0,26.1,3.18,250.4,639.6
156,Gwangju,2021-10-01,254.9,15.1,10.6,20.3,77.0,1004.2,22.0,2.38,249.2,444.6
